Area,Bedrooms,Bathrooms,Age,Garage,Pool,Location_Score,Price
948.267185995721,2,1,92,1,1,7.781435105018513,135584.61454925357
4753.856900655858,4,4,69,0,1,2.0442681427415477,370863.03940776264
4412.6983874598445,2,4,40,1,0,8.289509614032836,373013.4776514806
2543.730786083983,3,4,52,1,1,7.772400972091818,297156.34532448626
1970.1539679571704,2,2,43,0,0,3.768657555657274,171765.12321596692
1547.348581755756,4,2,78,0,1,9.724621957797934,228361.23819678265
3265.0911791459343,4,1,37,1,1,7.667641155720004,295343.76231180807
648.8356616397753,5,2,46,0,0,2.1232446443854056,179105.470010577
570.227290010727,1,1,73,1,0,3.800639786534407,63227.20952197111
2429.58075124207,5,4,12,1,1,1.635562948980391,311762.15514677844
806.3333328862409,4,4,18,1,0,2.5538512656323684,208669.72141416522
1633.734447107418,1,3,80,0,0,2.1506889293017655,122639.69570898532
1495.2241190573773,1,2,19,1,1,8.240918900202928,190566.4985893597
1639.3603717528338,5,3,65,0,0,4.604879337379508,239068.8745464509
1089.74854046866,3,3,55,1,0,1.6488109473399464,189566.59475395447
554.1630030394442,3,1,53,1,0,6.9826720097733235,125546.8543619983
1019.6793371243664,4,4,82,1,1,1.3364752193517377,194435.81403166172
3283.1611678073655,2,3,43,0,1,2.4140505937231347,252377.41292299976
4884.152957681226,4,1,88,1,0,6.808247348085104,360230.33983848407
4956.552507024023,4,4,31,0,1,8.086753409144176,454283.6817386804
2340.743429178777,3,4,26,0,0,5.101531679742026,266969.1626583007
1233.2949172097242,4,4,62,0,0,9.106709147417137,226100.58418430734
3374.427908149382,3,1,6,0,1,5.4465940896244565,288372.912850848
2706.374059469317,4,3,16,1,0,1.1149950233283532,279347.52076452266
4952.343997779942,5,2,22,0,0,9.907382814776499,416185.8298838171
793.8689321830109,2,1,17,1,1,1.884265304037227,123926.92633864169
4024.5549724121593,5,4,19,0,0,5.858467622914961,401584.8765635907
1797.7932379917227,2,1,10,1,1,4.335012666154584,191666.62306325638
1586.383790344583,5,2,36,0,0,4.493713949087913,224851.33516240364
3481.270571897042,2,3,42,1,1,8.372221172699822,301870.434838053
1607.28433245934,4,4,83,0,1,7.1274988896139835,252222.4828792746
3496.366029016345,4,4,68,1,0,1.3624054692839027,330450.2393376547
2827.8883274102996,3,4,67,1,0,8.160130029002296,298667.74484573543
2408.400447961322,3,1,16,0,0,9.98973139308494,245051.12279603916
2996.0951389763854,3,2,17,1,1,2.1211509898129974,247714.2347030534
1791.731839638334,1,3,11,0,1,6.779125817065537,217836.6685818832
3679.586178228405,1,2,37,1,0,7.194306365889261,265761.7745891761
2366.855912001038,5,4,68,0,0,4.847735513373319,281954.30478145974
2122.455022186515,2,2,84,0,0,7.796257966753274,203316.31820513192
4228.95611550082,5,2,26,1,1,6.378049704843814,396748.9531365736
4662.351103789365,1,2,49,1,0,8.352294458056823,326251.20382803853
707.0328989928362,3,4,27,0,0,9.010966297738635,183881.09700303906
1546.8214677339447,3,4,10,1,0,1.5095257380052836,220735.7736951822
2068.3371627165343,2,3,87,0,0,1.293271085899733,162964.6424688989
4167.3491571661125,3,3,27,1,1,5.965150989652676,362463.97258876666
4934.711424394839,2,1,1,0,1,1.7766096849571928,318972.5759334842
4860.372671016583,2,4,66,0,1,7.739442309129308,356618.67557896615
4572.267554974671,2,2,82,0,1,7.8943310932785025,301142.34294054087
1834.5031927881344,2,4,82,0,0,1.7591285526834726,180830.29317096315
4964.050595365134,1,2,55,0,0,9.746912451993671,322938.5863623394
1622.3901847540305,5,1,64,1,0,4.683098257564444,218022.28056901146
976.5776969700449,4,2,63,1,0,9.259960333364806,218921.35572461944
4779.286749749273,4,3,55,1,1,7.575502411329514,401067.54118442803
1550.3911496064334,4,4,8,1,1,7.012688952686636,277902.32763572584
3603.957192849877,1,3,28,1,1,6.200521497109059,291492.1092078952
762.603615412649,4,4,31,1,1,4.070933329851342,211976.21299748783
3788.190946073643,1,1,100,1,1,5.057124823551462,234485.81110487817
4467.740955502279,4,4,35,1,0,3.274585513943184,390905.5738689193
1725.9660295968313,4,3,47,0,0,3.7050984466434844,216565.30239347796
2205.7560323484286,4,3,36,1,1,3.908999319435248,263242.1369127598
2184.3328249441224,5,4,82,0,1,9.017158683195031,292106.6054014413
3869.547158930599,3,1,88,1,0,9.2011117366928,285046.1895305198
1570.1325914256747,1,1,53,1,1,9.62171039472286,162197.39605942887
1273.3389457143935,5,3,95,1,1,6.3998899114066985,234246.85703973658
2521.812419094821,4,4,21,1,1,2.214991685774742,300803.828027774
1870.1078331979377,2,1,83,1,1,1.746819801438717,165557.88540961483
4276.351050163936,4,1,69,0,1,6.304065628393909,344966.76545097557
1569.8382170703744,3,3,37,1,1,8.179912564341468,225928.55821293918
2760.7525587016767,4,3,6,0,1,8.450534186154892,308961.68369267794
4741.626198640687,3,4,69,1,1,2.112685550242607,375641.4197368934
3352.989639850973,1,1,65,1,1,1.1321599345773812,212123.02427814534
4402.802324581091,1,4,60,0,0,2.697464147511206,299475.98447216576
4730.943602096453,1,1,32,1,0,8.952885797190238,325489.30892431544
3878.441878488584,3,4,57,0,0,5.7880712136091566,328570.1330826976
3648.087771011381,3,1,84,0,1,4.0575712788520235,255997.52251406986
4855.8450497190215,5,1,81,0,0,9.113879765040007,390782.4250011581
4974.803553414557,4,4,17,0,1,8.432597322784257,444998.2082153011
2533.1975720139185,5,4,14,0,1,8.658182176661606,341370.54159579513
818.9140018289377,2,3,40,0,1,5.7207901674307715,138549.61801219694
1817.573141482335,1,4,4,1,0,3.448897587675124,198879.9577419647
1185.596175594787,1,2,26,1,1,9.61297996774765,169894.0167858027
2378.6886865820534,5,2,87,1,0,3.7743515064513296,264127.22538526217
1090.801978129652,5,1,30,0,0,3.317424608266868,171695.29738811814
3218.530118093969,5,4,68,0,1,3.784980240631983,333328.9457123819
2222.6362662103434,4,2,66,1,1,2.7967570599665628,235186.29200628508
4529.236479296945,3,4,31,1,0,1.2437830359700917,354868.2526527008
4855.076023093258,1,1,87,1,1,4.976701306877385,304044.220091815
2960.9820575124,3,1,35,1,1,4.585618304740292,273727.4860873635
1736.7060644041846,4,2,21,1,0,8.131462154474477,260659.1134801866
3165.0368844282657,1,2,13,0,0,6.259724481268122,235671.3274134523
4535.4252120098445,5,3,89,0,1,7.238754995257043,395888.88454605755
2330.300056260867,5,1,3,0,1,5.073335568102316,276746.3061938276
2984.352245113869,4,1,44,0,1,1.2213904588703182,247827.51643727205
1722.4374542276564,2,1,91,0,1,5.200384625474604,141126.73313009445
2549.4986725251215,4,2,29,1,1,6.110457848029748,287345.6359689334
2307.7109092081937,2,3,63,1,0,4.330256337257423,217109.98922153734
1617.8605928733696,5,4,48,1,1,9.202243830335007,290059.5067651434
2776.3987272138875,2,3,45,0,1,7.7482763492450974,254294.59623409313
1896.7137169091513,2,1,11,0,0,5.66857788287698,178256.44743984687
2178.6568874633635,4,1,68,1,1,8.44065091053744,261576.2469375285
2862.366990144189,2,2,28,0,0,1.1874186498631665,205588.03081917056
3877.677603180444,3,1,79,1,0,6.127695971201687,292120.3725962308
2000.783596060739,4,1,79,0,0,7.5360919302913905,200703.76808235203
4658.714449793436,5,2,36,1,0,2.593169467471757,376460.5987822879
4380.43346076156,4,3,32,0,0,4.619378768868659,342565.26521868823
719.1063318898784,4,1,44,1,0,1.2128723957651268,126971.70588404442
1641.3913591557025,5,1,33,1,1,7.138132407973996,236273.03532465643
2507.6098069664085,2,4,86,1,1,1.1800581202913538,231096.67299085727
970.8254993411333,4,2,40,1,0,2.2845787633616697,190691.0819168276
2068.141950650737,1,1,21,1,1,2.4156706032694153,177362.0729455815
3830.438865279571,2,1,98,1,1,9.704683202016467,296260.1563943515
3562.3151651427165,2,2,25,1,1,5.379599006784998,282395.39498362946
3300.7299285470217,4,3,38,1,0,2.113865555507317,285758.48390874965
3697.3778122505555,5,2,7,1,0,1.0084747624719133,334288.5756987907
1422.1565913186578,4,2,38,1,1,9.441502823598896,244095.13206220814
2037.6415168912945,2,1,52,1,0,8.06372601247282,202507.08368512875
3543.091170248583,2,2,63,1,1,8.613593377714036,310539.556643601
4456.556433640972,5,3,53,1,0,9.468629851682772,419347.43390995177
2946.5512422264283,4,3,29,1,0,7.900814423216541,318446.9931998403
1772.1484292549148,5,3,43,0,1,3.6012477855362657,249809.74667664833
636.0586610269216,5,3,66,0,1,6.640868964562686,179939.00467822512
3696.51573038396,1,2,43,0,0,4.313034021925719,248318.06164536596
535.4784657879817,3,2,29,1,1,9.971554526606104,175376.03590191805
2177.05581419448,2,2,58,0,0,9.380442556111824,208122.16703472167
2887.4174655325182,3,3,45,0,0,7.112497394386661,248418.57901568327
4649.501577952369,1,4,10,0,0,9.132430050785455,355947.9288842509
902.7254526480505,1,4,87,1,1,2.2841190877912236,138237.72205047114
2326.7404488572765,5,4,98,1,1,9.778337010437166,325722.9628859617
609.40939869571,1,4,9,0,0,2.716669655280872,114355.372530444
2041.7494295371564,3,2,80,0,0,9.204961593138554,211519.21814881096
3300.039764779077,2,4,34,0,1,5.038683100202668,285622.01205116004
1755.8057670286926,2,2,27,0,0,3.5179365755023713,161494.6725087893
1443.874773450358,1,1,41,1,0,5.016281797786366,128599.22016279567
1020.6645499719214,5,4,28,0,1,7.948946485811817,241328.51325843894
3097.131098091538,2,1,85,1,1,5.842293743289432,231694.0184782823
3628.715026571087,3,4,88,0,0,4.503778877140844,295957.1242625276
3523.8071326812005,3,4,80,1,0,1.886108029264409,302579.0989416932
4769.8745932422835,4,4,84,1,1,7.169821398828314,395640.57016682805
512.1644625207622,3,2,4,1,1,1.7893445640212382,164143.89087734488
3412.384942523162,4,4,3,1,0,9.629747481688025,374653.9776681499
3201.765066939378,4,1,54,0,0,2.7809212560448904,249046.4663068527
3149.3282448662967,5,1,19,0,1,1.7841438563713066,277868.4971321034
4832.466439281091,3,2,42,1,0,4.509017182073336,356805.0541699886
575.9225301651786,3,3,53,1,1,5.577845985237108,170476.94754805838
3634.1709381565256,3,3,72,0,1,7.723234938196697,306516.3266475138
4161.553923658385,1,3,36,0,1,4.915803873365551,282214.7421161525
2794.1323847971285,5,4,78,1,1,9.484007130685416,347654.6754682816
2002.8419131856413,1,4,91,0,1,9.352670205005744,213825.15803359894
4058.7807345233223,4,3,43,0,0,7.4439152012938,358357.7746600434
937.5931653459108,3,2,80,1,0,1.4729707192698336,150874.08904037724
2489.160369784664,5,2,83,1,0,9.636701150538713,288857.03711166285
2839.785685568772,4,1,94,0,1,9.704958096851156,273369.04905031057
3622.803849205464,5,4,67,1,0,5.693390314032619,358720.06243284466
908.9857941458426,2,4,100,1,0,8.467808372420471,158202.20042670067
1524.9177569203744,2,3,30,1,1,1.948615834624623,192715.07263074646
2346.3570321055654,4,4,15,1,0,2.3757621168097636,289544.6377754472
3304.826028590588,3,2,50,0,0,1.8237934278468755,241779.17705209012
4491.323515478379,5,3,37,1,1,5.834576128864281,432724.6892875195
3284.717757086194,4,4,44,1,0,9.17944939750949,353625.81075833034
1100.576619207205,1,2,78,0,1,3.510580515327584,109562.86847231572
4912.610597542771,1,4,13,0,0,5.015237486733719,344455.4374636621
4423.035806399718,1,2,31,0,0,7.318249233027019,270857.9829248476
2762.243425153958,1,3,49,1,1,9.886864187665632,272780.7280565199
4650.565918084849,1,1,95,0,1,5.542818325188705,263652.34963230195
2936.213571907111,1,1,83,0,1,3.855376763238664,175624.55939429463
4654.877305501234,1,1,93,1,1,9.706308844057268,314836.06893168204
4234.538158715044,4,1,13,1,1,9.501001669009957,375318.14315057616
4857.288846324338,4,3,77,1,0,6.387099269367051,401306.5440290498
4639.022648501713,1,1,45,0,1,9.251607385077024,297154.4372317049
662.1521784285627,1,1,6,0,1,3.0414139235322843,93400.49887530434
1286.4740187242298,1,3,76,0,0,7.60785294878262,157241.65289543473
2251.106046955336,1,1,9,0,1,4.669324843025734,188822.96376703656
4784.6421378293935,1,2,48,1,0,8.031907238322844,330315.97594426794
1850.1301376416832,5,4,41,0,1,6.046624989264928,290630.8350937284
1222.1043974942047,2,3,76,1,1,1.6804933879803148,155790.97400111635
4488.370997389519,3,4,55,1,1,5.009859801081414,366216.9362091988
2508.774869674413,2,1,82,0,0,3.7537295094017127,164977.5374533754
4585.440174594467,4,1,28,1,0,1.533215655368951,332392.1812425954
1221.0370984406445,3,1,6,0,0,8.944683983413258,190619.61703432954
3475.0288017864477,5,3,57,1,1,8.108490833612882,355951.2793322245
2481.1868877327133,3,3,19,0,1,1.3879522945696827,241538.74004074789
844.1904606362843,2,3,60,1,0,2.0164949645553683,146890.2722100208
3634.0841509362526,3,3,77,1,1,6.57761891743929,311959.2440169549
1613.2943999261915,5,2,49,0,0,3.9764219025299212,216648.53484689665
678.2698516078298,1,4,49,0,1,6.980993177050132,149300.77186814946
769.7493421230797,2,4,51,1,1,2.528245162376753,155702.68813163674
774.8534168005431,2,3,48,0,0,6.887947746968647,120130.41742446258
4584.798308682677,4,3,67,0,1,4.095217372795247,359228.3217702664
3829.4776302309547,5,1,16,1,0,7.591214760821987,354425.2073350176
4541.280607461807,3,4,73,1,1,4.345370435607244,386441.0085553251
3526.620400834346,2,3,74,0,0,3.1638621845178347,251288.36886392263
2880.229680638974,2,3,61,1,1,2.679609488919871,247841.8731346179
1870.0086395632022,4,4,14,1,0,1.8394785439286356,247476.3106912159
4990.83013097903,5,2,45,0,0,7.882994118820168,409444.23747641407
2129.850765227252,4,1,49,0,0,1.1069231668557098,202958.29286517334
2617.920271462593,2,1,95,1,0,3.3094479626154296,200884.26040510798
2202.103287155578,3,3,17,0,0,8.870001341536774,251543.04617301218
4907.871182009564,1,2,25,0,0,3.0963002966927067,297180.93505429616
1285.9627342775261,4,1,33,1,0,7.762736602771978,207592.51135857057
1975.9460040863585,2,2,27,1,0,9.071095601948429,220143.0876474097
3561.568997067507,3,3,5,1,1,9.484997225353913,355452.39282534027
784.434282523838,5,1,73,0,1,8.144856461529255,197755.27062267606
3232.6221830519344,2,2,77,0,1,8.962042289543927,271176.34008720645
2649.4092629438724,2,4,45,0,1,5.992539578682079,257638.16344643332
1777.999895429455,3,1,13,1,1,4.731508673825165,217176.81817301497
1572.859764158261,5,2,29,1,0,3.219843536299964,227170.96611297264
2815.307344844405,5,4,6,1,0,2.747209450276201,319555.6868697417
2155.674112416686,2,4,13,0,0,7.79698309789673,249786.0503812311
2554.339510681949,3,3,82,1,1,6.746343838480378,267544.4515098918
2018.6482179390796,3,4,41,1,1,5.07946466056906,243213.51665556635
4867.2216211818995,2,3,62,0,0,4.800270527105822,339529.5694516007
1100.4774428552182,1,3,97,0,0,5.721645877807289,134895.33106779034
935.6177893026838,3,4,67,0,0,2.130006967929555,168571.125085548
2045.2627795591222,1,3,17,0,0,4.187698497385208,169601.2166614798
3159.6210539172107,4,3,22,1,1,1.1536432133275853,305909.3787853493
3466.294123325127,2,3,89,0,1,6.785854622380459,287566.0690464745
2287.655362256189,3,3,1,1,1,1.470334040328971,261237.92214294718
4996.75097264977,3,1,79,1,0,7.1409736932928425,350792.06476510456
2083.5184828686915,5,3,60,0,1,2.2401590951881865,251093.25765900733
3746.330005819786,2,3,65,0,0,8.903945083344778,296519.45284373563
3369.122125388568,3,1,72,1,1,8.424344643219815,290212.5808594616
4158.742384613573,5,2,28,0,1,1.2466544977735197,342403.1666109174
4893.01548554219,1,4,50,1,1,5.6405576820679695,355612.8014193833
4504.07145400493,4,3,3,1,1,5.510231704554962,411801.8522418294
3940.5288846096887,1,4,53,0,1,1.4810665305814137,276665.2781691561
3642.1181501823075,5,1,40,0,0,7.140705670414623,308567.3548021217
2009.7417635415484,2,2,1,0,0,8.205987081530608,209127.71118479373
1164.585101930183,2,2,98,1,0,3.360334203340906,126684.80778135707
781.8620137691439,4,2,45,1,1,4.08755337113104,168499.0682910503
1588.5576689066818,2,1,50,1,1,2.5801088159870034,163003.7000199847
2445.266665315844,5,1,19,0,0,6.196088628946814,271149.9052277258
2848.983231334921,5,4,28,1,1,4.847527258027159,356570.33486220107
3978.8759932469225,1,1,37,1,0,6.252272373764737,256932.12568192644
4814.3341537546685,5,1,3,0,0,8.107036369466487,391201.2163199884
1027.9421617316495,3,1,75,0,1,3.0998970214897517,130000.22030145144
981.518630872062,4,2,67,0,1,5.937845953776582,173117.90473186492
3153.6262535609785,2,2,18,1,0,4.626956621104323,255802.7680562204
3854.2913327628185,4,3,36,1,0,8.176416676944125,350140.44891198893
4316.676711561432,3,4,13,0,0,3.963056727346733,365672.1472755705
4711.244360975548,1,4,96,0,0,4.0878508541118155,304715.36127721367
4925.418090172889,4,4,32,1,1,6.197044839736246,442906.4581123313
2299.1076150103663,5,2,53,0,1,3.145947592291765,253984.93701572705
2211.5083258740788,1,3,78,1,0,4.50101349915564,197707.68696545888
1165.1390451377256,1,2,78,0,1,4.050785900306767,114399.1982033941
3582.204974076017,2,1,24,1,1,1.010380035082499,252715.53256756434
3455.428812983767,3,4,81,0,0,9.24805608733777,317629.0327389974
4379.281681330433,4,2,94,0,0,3.9599697876526054,318667.33947498706
937.6609765443828,1,1,9,0,1,5.534018452999469,119540.22355044003
2739.996085214038,3,2,87,1,1,9.189835417458744,287154.0551491747
3114.868683524284,2,2,85,1,0,7.588958173838392,262681.7444661328
1587.006680179633,1,3,10,0,0,1.6749929972744573,134304.46402178382
1260.6143275812258,1,2,74,0,0,2.571366384369182,123483.8195530692
4368.1137638882965,2,1,4,1,1,9.610581784857168,348058.8169259763
763.4071500600146,5,3,32,0,1,7.235966397862764,235162.38990383776
2617.794067631328,4,1,91,0,1,2.539175281554378,226703.35433816357
1021.2530058539837,1,3,33,1,1,5.353753849879495,156499.2342074439
2556.764425991153,4,3,8,1,0,4.9372504264833115,297534.3244469709
4909.830468540392,5,1,42,0,1,3.2110407642242205,378086.3849559118
2406.6785905496276,1,1,5,1,0,4.296297969659708,181397.74014964275
4357.062128770553,1,1,15,0,1,1.9252478136496007,279435.30700495734
1027.9200388243726,2,3,16,1,0,6.6320429844177475,170889.0322878729
1720.6343454283885,5,2,78,0,0,7.6272179799667725,232886.5165723063
2317.067333003005,5,2,64,0,1,8.85296154027418,282651.45998869283
2299.1546300419886,1,4,55,1,0,5.39764452436431,205811.82997134182
3521.225654015689,3,2,25,1,1,2.9731481618711437,293294.1900439384
2051.2315731897843,1,3,18,0,0,5.542611879045003,173940.61854893863
3711.9509078450737,1,1,6,0,0,5.222574167434661,239664.82323057437
3376.3410465142665,1,1,62,0,1,6.768759503800751,217563.72507734853
2296.225153646479,2,1,39,0,1,6.850085047594208,204414.13588015013
2442.9205744444366,5,2,38,1,1,5.814340715991047,284302.5113032721
3265.3746491464435,5,2,83,0,0,4.032577900315025,290998.3893613081
815.1898556509009,5,4,45,0,1,5.301250288436985,216134.53230129927
4200.830322600606,5,4,93,1,1,8.752257096672118,424738.0151045099
3440.395225011366,5,3,63,0,1,7.151296865505965,331894.99563521374
3768.5410898802584,5,4,68,0,0,2.56971660674703,331679.15598220157
2916.153504870757,3,2,39,1,0,6.508110707007051,269313.82826734125
997.1469994628512,2,3,44,1,0,3.7888765330611043,165912.24763064858
2322.6602598362747,5,4,4,0,0,8.223692165115482,327784.57799790835
2324.1811228185024,1,1,7,0,0,4.364157530685929,161609.65614790298
1944.693455194476,3,3,50,1,0,6.25553916617086,241095.3263610503
